Link,Title,Modelo,Marca,Ano,Quilometragem,Preço
https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-abaixo-da-fipe-866233790,PALIO WEEKEND ABAIXO DA FIPE,FIAT PALIO WEEK. ADV. DUALOGIC 1.8 FLEX,FIAT,2017,57000,R$ 50.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-1-5-16v-ex-automatico-flex-2015-816315524,Honda Fit 1.5 16v EX automático Flex - 2015,HONDA FIT EXL 1.5 FLEX/FLEXONE 16V 5P AUT,HONDA,2015,59000,R$ 54.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-at-1-6h-866231367,FORD FOCUS AT 1.6H,FORD FOCUS 1.6 S/1.6 SE FLEX 16V 5P AUT,FORD,2015,73000,R$ 46.990
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/citroen-c4-lounge-exclusive-turbo-1-6-thp-ano-2016-com-teto-solar-866224006,Citroen C4 Lounge Exclusive Turbo 1.6 THP - Ano 2016 Com Teto Solar,CITROEN C4 LOUNGE EXCLUSIVE 1.6 TURBO FLEX AUT.,CITROEN,2016,72000,R$ 59.900
https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-fastback-se-se-plus-2-0-flex-aut-2017-flex-834449583,Ford Focus Fastback SE/SE PLUS 2.0 Flex Aut. 2017 Flex,FORD FOCUS FASTBACK SE/SE PLUS 2.0 FLEX AUT.,FORD,2017,54000,R$ 62.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vende-se-toyota-hilux-2-7-srv-flex-2015-branca-866198956,Vende-se | Toyota Hilux 2.7 SRV Flex 2015 Branca,TOYOTA HILUX,TOYOTA,2015,79900,R$ 66.000
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/suzuki-sx4-s-cross-glx-2016-866195671,Suzuki sx4 S-Cross GLX 2016,SUZUKI SX4 S-CROSS GLX 1.6 16V AUT.,SUZUKI,2016,34000,R$ 64.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-1-4-automatico-2017-oportunidade-866168325,Onix LT 1.4 Automático 2017 - Oportunidade ,GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P AUT.,GM - CHEVROLET,2017,46185,R$ 49.990
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/focus-titaniun-plus-859823731,Focus Titaniun Plus ,FORD FOCUS TITA/TITA PLUS 2.0  FLEX 5P AUT.,FORD,2015,75000,R$ 55.999
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/duster-dyn-4x2-2-0-at-2015-apenas-48-mil-km-automatica-866160102,"Duster Dyn 4x2 2.0 AT 2015, apenas 48 mil km Automática",RENAULT DUSTER DYNAMIQUE 2.0  HI-FLEX 16V AUT.,RENAULT,2015,48000,R$ 50.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/2012-chevrolet-captiva-em-perfeito-estado-866152963,2012 Chevrolet Captiva em perfeito estado,GM - CHEVROLET CAPTIVA SPORT AWD 3.0 V6 24V 268CV,GM - CHEVROLET,2012,80000,R$ 55.000
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/polo-highline-1-0-rs-40-000-00-866139277,"POLO HIGHLINE 1.0 RS 40.000,00",VW - VOLKSWAGEN POLO HIGHLINE 200 TSI 1.0 FLEX 12V AUT.,VW - VOLKSWAGEN,2018,75377,R$ 40.000
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/air-cross-unica-dona-impecavel-866138189,Air Cross única dona impecável ,CITROEN AIRCROSS SHINE 1.6 FLEX 16V 5P AUT.,CITROEN,2018,30000,R$ 59.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiesta-1-6-sel-at-866128902,Fiesta 1.6 Sel At,FORD FIESTA SEL 1.6 16V FLEX  AUT. 5P,FORD,2018,35900,R$ 57.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/prisma-ltz-1-4-automatico-2018-860838571,PRISMA LTZ 1.4 AUTOMÁTICO 2018!!!,GM - CHEVROLET PRISMA SED. LTZ 1.4 8V FLEXPOWER 4P AUT.,GM - CHEVROLET,2018,52000,R$ 58.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/peugeot-408-1-6-thp-griffe-com-teto-2015-866116836,Peugeot 408 1.6 thp griffe com teto 2015,PEUGEOT 408 SEDAN GRIFFE 1.6 TB FLEX 16V 4P AUT.,PEUGEOT,2015,75000,R$ 46.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-cross-up-1-0-866111667,Vendo Cross UP 1.0 ,VW - VOLKSWAGEN UP! CROSS I MOTION 1.0 T.FLEX 12V 5P,VW - VOLKSWAGEN,2017,67000,R$ 44.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/peugeot-3008-2013-1-6-turbo-automatico-866098702,Peugeot 3008 2013 1.6 Turbo Automático,PEUGEOT 3008 ALLURE 1.6 TURBO 16V 5P AUT.,PEUGEOT,2013,77000,R$ 42.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-lxr-866096075, Honda Civic lxr ,HONDA CIVIC SEDAN LXR 2.0 FLEXONE 16V AUT. 4P,HONDA,2016,74743,R$ 63.500
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-866094171,Corolla XEI,TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,2013,68005,R$ 60.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vende-se-corolla-2-0-xei-flex-aut-2015-866091434,Vende-se | Corolla 2.0 Xei Flex aut. 2015,TOYOTA COROLLA,TOYOTA,2015,44812,R$ 58.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/jetta-tsi-highline-854986153,Jetta TSI Highline ,VW - VOLKSWAGEN JETTA HIGHLINE 2.0 TSI 16V 4P TIPTRONIC,VW - VOLKSWAGEN,2014,77500,R$ 68.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/nissan-versa-1-6-16v-com-kit-gnv-completo-automatico-2017-866071106,Nissan Versa 1.6 16v com Kit GNV Completo Automatico 2017,NISSAN VERSA SV 1.6 16V FLEXSTART 4P AUT.,NISSAN,2017,60000,R$ 53.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/etios-2017-2018-1-5-x-sedan-16v-flex-4p-automatico-866067336,ETIOS 2017/2018 1.5 X SEDAN 16V FLEX 4P AUTOMÁTICO,TOYOTA ETIOS X SEDAN 1.5 FLEX 16V 4P AUT.,TOYOTA,2018,37500,R$ 54.788
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-500-866062510,FIAT 500,FIAT 500 CULT 1.4 FLEX 8V EVO DUALOGIC,FIAT,2013,51000,R$ 42.000
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/focus-sedan-s-1-6-16v-flex-impecavel-866057316,Focus Sedan S 1.6 16V Flex - Impecável,FORD FOCUS SEDAN 1.6 16V FLEX 4P AUT.,FORD,2014,65000,R$ 46.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/tucson-2016-unico-dono-inteira-865697645,Tucson 2016 Único dono... inteira.,HYUNDAI TUCSON 2.0 16V FLEX AUT.,HYUNDAI,2016,62500,R$ 50.000
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-cx-flex-automatico-866027396,Honda Fit CX Flex Automático,HONDA FIT CX 1.4 FLEX 16V 5P AUT.,HONDA,2014,75000,R$ 45.000
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/ford-fusion-titanium-awd-2014-858238676,ford fusion titanium awd 2014,FORD FUSION TITANIUM 2.0 GTDI ECO. AWD AUT.,FORD,2014,61500,R$ 68.600
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/prisma-1-4-mpfi-lt-8v-flex-4p-2015-automatico-866018535,Prisma 1.4 MPFI LT 8V FLEX 4P 2015 AUTOMÁTICO,GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P AUT.,GM - CHEVROLET,2015,62000,R$ 44.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cruze-lt-2014-automatico-unico-dono-71-000-km-866007909,"CRUZE LT 2014 AUTOMÁTICO, ÚNICO DONO, 71.000 KM",GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,2014,71000,R$ 53.500
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/focus-2-0-se-plus-865994919,Focus 2.0 SE Plus ,FORD FOCUS SEDAN 2.0 16V/2.0 16V FLEX 4P AUT.,FORD,2015,75000,R$ 52.000
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/palio-sporting-1-6-blue-edition-dualogic-com-teto-solar-865985084,Palio Sporting 1.6 Blue Edition Dualogic - Com Teto Solar,FIAT PALIO SPORTING DUAL. B.EDIT. 1.6 FLEX 5P,FIAT,2016,47000,R$ 46.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/peugeot-208-865984330,Peugeot 208,PEUGEOT 208 GRIFFE 1.6 FLEX 16V 5P AUT.,PEUGEOT,2014,49000,R$ 44.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-sedan-titanium-2-0-automatico-865981918,Ford Focus sedan titanium 2.0 automático ,FORD FOCUS SED. TI./TI.PLUS 2.0 16V FLEX  AUT,FORD,2014,79813,R$ 55.000
https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-cross-1-5-2018-excelente-estado-865974987,"Toyota Etios Cross 1.5, 2018 ..Excelente Estado",TOYOTA ETIOS CROSS 1.5 FLEX 16V 5P AUT.,TOYOTA,2018,35500,R$ 57.500
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/corolla-2-0-xei-flex-aut-2015-prata-865959537,Corolla 2.0 Xei Flex Aut. 2015 Prata,TOYOTA COROLLA,TOYOTA,2015,44812,R$ 58.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-autom-cx-flex-1-4-5p-865958473,HONDA FIT AUTOM/CX FLEX 1.4/5p ,HONDA FIT CX 1.4 FLEX 16V 5P AUT.,HONDA,2014,70000,R$ 42.800
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/jetta-tsi-865956074,Jetta tsi,VW - VOLKSWAGEN JETTA HIGHLINE 2.0 TSI 16V 4P TIPTRONIC,VW - VOLKSWAGEN,2014,78200,R$ 69.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/cruze-ltz-2015-865945355,Cruze LTZ 2015,GM - CHEVROLET CRUZE LTZ 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,2015,78000,R$ 61.300
https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/hb20-confort-plus-1-6-at-865942125,HB20 Confort Plus 1.6 AT,HYUNDAI HB20 C.STYLE/C.PLUS 1.6 FLEX 16V AUT.,HYUNDAI,2015,46728,R$ 41.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-1-5-exl-top-858397459,Honda Fit 1.5 Exl Top ,HONDA FIT EXL 1.5 FLEX/FLEXONE 16V 5P AUT,HONDA,2015,67000,R$ 56.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/cruze-sedan-com-49-000km-865904867,Cruze Sedan com 49.000km,GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,2012,49000,R$ 47.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-sonata-gls-2012-ipva-21-pg-865902504,Hyundai Sonata GLS 2012 IPVA 21 PG,HYUNDAI SONATA 2.4 16V 182CV 4P AUT.,HYUNDAI,2012,79500,R$ 57.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-asx-2-0-2015-4x2-16v-862314034,Mitsubishi ASX 2.0 2015 4X2 16V ,MITSUBISHI ASX 2.0 16V 160CV AUT.,MITSUBISHI,2015,72000,R$ 59.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cruze-automatico-865892790,Cruze Automático,GM - CHEVROLET CRUZE HB SPORT LT 1.8 16V FLEXP. 5P AUT,GM - CHEVROLET,2012,48800,R$ 45.999
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/c4-865875232,c4,CITROEN C4 LOUNGE EXCLUSIVE 1.6 TURBO FLEX AUT.,CITROEN,2018,60000,R$ 68.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/golf-tsi-1-4-highline-865874211,Golf TSi 1.4 Highline,VW - VOLKSWAGEN GOLF HIGHLINE 1.4 TSI 140CV AUT.,VW - VOLKSWAGEN,2014,76000,R$ 68.000
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-sedan-1-6-865867796,Ford fiesta sedan 1.6,FORD FIESTA,FORD,2015,39000,R$ 41.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/c4-lounge-exclusive-turbo-thp-flex-1-6-2016-865867785,C4 LOUNGE EXCLUSIVE TURBO THP Flex 1.6 2016,CITROEN C4 LOUNGE EXCLUSIVE 1.6 TURBO FLEX AUT.,CITROEN,2016,60000,R$ 54.000
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/tracker-1-8-mpfi-ltz-16v-automatico-865865863,Tracker 1.8 mpfi ltz 16v automático,GM - CHEVROLET TRACKER LTZ 1.8 16V FLEX 4X2 AUT.,GM - CHEVROLET,2014,54000,R$ 61.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-lxr-2-0-865863346,Honda Civic Lxr 2.0 ,HONDA CIVIC SEDAN LXR 2.0 FLEXONE 16V AUT. 4P,HONDA,2014,78000,R$ 59.800
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/citr-en-c-4-motor-turbo-baixa-km-todas-revisoes-e-impecavel-862477683,"Citröen C 4, motor turbo, Baixa km, todas revisões e impecável! ",CITROEN C4 LOUNGE S 1.6 TURBO FLEX AUT.,CITROEN,2018,44160,R$ 59.990
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/c4-865849084,c4,CITROEN C4 LOUNGE EXCLUSIVE 1.6 TURBO 4P AUT.,CITROEN,2014,71000,R$ 49.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/renegade-1-8-16v-sport-automatico-865843360,Renegade 1.8 16v sport automático,JEEP RENEGADE SPORT 1.8 4X2 FLEX 16V AUT.,JEEP,2016,54000,R$ 65.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/focus-titanium-865836261,Focus titanium ,FORD FOCUS TITA/TITA PLUS 2.0  FLEX 5P AUT.,FORD,2013,54000,R$ 42.500
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiesta-2016-2017-1-6-titanium-hatch-16v-flex-4p-865834554,Fiesta 2016/2017 1.6 Titanium Hatch 16V Flex 4P,FORD FIESTA TIT./TIT.PLUS 1.6 16V FLEX AUT.,FORD,2017,65461,R$ 56.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiesta-1-6-automatico-865830429,Fiesta 1.6 Automático ,FORD FIESTA SE PLUS DIRECT 1.6 16V FLEX AUT.,FORD,2017,55000,R$ 49.980
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-freemont-emoution-2012-865821116,Fiat Freemont emoution 2012,FIAT FREEMONT 2.4 16V 5P AUT.,FIAT,2012,60000,R$ 40.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/tracker-ltz-c-teto-solar-2014-851536918,Tracker LTZ c/ teto solar 2014,GM - CHEVROLET TRACKER LTZ 1.8 16V FLEX 4X2 AUT.,GM - CHEVROLET,2014,49800,R$ 59.700
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-ex-cvt-865811049,HONDA/FIT EX CVT,HONDA FIT EX/S/EX 1.5 FLEX/FLEXONE 16V 5P AUT.,HONDA,2015,65000,R$ 55.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-se-at-2-0sc-865806383,FORD FOCUS SE AT 2.0SC,FORD FOCUS FASTBACK SE/SE PLUS 2.0 FLEX AUT.,FORD,2018,54183,R$ 58.990
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/lancer-gt-2-0-4x4-2014-apenas-69-000-km-865803281,Lancer GT 2.0 4x4 2014 Apenas 69.000 km,MITSUBISHI LANCER GT 2.0 16V 4X4 160CV AUT.,MITSUBISHI,2014,69000,R$ 59.900
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/cruze-lt-2014-automatico-865000742,Cruze lt  2014 automático,GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,2014,80000,R$ 55.500
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/tucson-em-excelente-estado-865766519,Tucson em excelente estado,HYUNDAI TUCSON 2.0 16V FLEX AUT.,HYUNDAI,2014,79000,R$ 47.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cruze-lt-automatico-2016-865742201,Cruze LT Automático 2016,GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,2016,44000,R$ 62.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gm-tracker-ltz-1-8-teto-solar-completa-865738463,GM/Tracker LTZ 1.8 Teto Solar Completa,GM - CHEVROLET TRACKER LTZ 1.8 16V FLEX 4X2 AUT.,GM - CHEVROLET,2015,75000,R$ 62.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-freestyle-1-6-automatico-preco-de-ocasiao-865735974,Ford Ecosport Freestyle 1.6 Automático Preço de Ocasião,FORD ECOSPORT FREESTYLE 1.6 16V FLEX 5P,FORD,2016,80000,R$ 56.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/cruze-ltz-2014-sport6-automatico-865722991,Cruze LTZ 2014 Sport6 Automático,GM - CHEVROLET CRUZE HB SPORT LTZ 1.8 16V FLEXP. 5P AUT,GM - CHEVROLET,2014,70235,R$ 60.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/barbara-optima-2013-ex-2-4-865705620,Barbara óptima 2013 ex 2.4,KIA MOTORS OPTIMA 2.4 16V 180CV AUT.,KIA MOTORS,2013,78000,R$ 68.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/lancer-2014-automatico-impecavel-861566709,Lancer 2014 Automático - Impecável,MITSUBISHI LANCER 2.0 16V 160CV AUT.,MITSUBISHI,2014,50700,R$ 47.500
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gm-prisma-1-4-ltz-automatico-6-marchas-2014-impecavel-865677074,GM Prisma 1.4 LTZ Automático 6 marchas 2014 Impecável ,GM - CHEVROLET PRISMA SED. LTZ 1.4 8V FLEXPOWER 4P AUT.,GM - CHEVROLET,2014,65000,R$ 44.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cobalt-2018-de-56-000-por-50-000-865659778,Cobalt 2018 de 56.000 por 50.000,GM - CHEVROLET COBALT ELITE 1.8 8V ECONO.FLEX 4P AUT.,GM - CHEVROLET,2018,48000,R$ 50.000
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/c4-lounge-s-thp-865651360,C4 lounge S Thp,CITROEN C4 LOUNGE S 1.6 TURBO FLEX AUT.,CITROEN,2017,78000,R$ 52.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/passat-2011-2012-2-0-tsi-16v-gasolina-4p-automatizado-865646889,PASSAT 2011/2012 2.0 TSI 16V GASOLINA 4P AUTOMATIZADO,VW - VOLKSWAGEN PASSAT 2.0,VW - VOLKSWAGEN,2012,79000,R$ 60.000
https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-sport-aut-2017-abaixo-fipe-865621298,Jeep Renegade Sport Aut. 2017 (abaixo fipe),JEEP RENEGADE SPORT 1.8 4X2 FLEX 16V AUT.,JEEP,2017,52000,R$ 66.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/focus-titanium-plus-865606669,Focus titanium plus,FORD FOCUS TITA/TITA PLUS 2.0  FLEX 5P AUT.,FORD,2014,69650,R$ 54.000
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/onix-1-4-activ-8v-unico-dono-865596637,Onix 1.4 Activ 8v único dono,GM - CHEVROLET ONIX HATCH ACTIV 1.4 8V FLEX 5P AUT.,GM - CHEVROLET,2017,51000,R$ 56.800
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/elantra-2017-845644585,Elantra 2017,HYUNDAI ELANTRA GLS 2.0 16V AUT.,HYUNDAI,2017,63000,R$ 69.900
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-2-0-865571377,Renault Duster 2.0,RENAULT DUSTER DYNAMIQUE 2.0  HI-FLEX 16V AUT.,RENAULT,2014,73000,R$ 42.000
https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/raridade-bmw-118ia-865563685,Raridade BMW 118IA,BMW 118IA/ URBAN/SPORT 1.6 TB 16V 170CV 5P,BMW,2012,45800,R$ 64.900
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/sx4-4x4-65-mil-km-revisoes-concessionaria-865562007,Sx4 4x4 65 mil km revisões concessionaria,SUZUKI SX4 2.0 16V 145CV 4WD 5P AUT.,SUZUKI,2014,65000,R$ 41.000
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/focus-2-0se-plus-865558733,Focus 2.0SE Plus,FORD FOCUS 2.0 16V/SE/SE PLUS FLEX 5P AUT.,FORD,2018,32500,R$ 68.000
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/golf-alemao-2014-865558451,Golf Alemao 2014,VW - VOLKSWAGEN GOLF HIGHLINE 1.4 TSI 140CV AUT.,VW - VOLKSWAGEN,2014,66000,R$ 70.000
https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/cruze-hatch-lt-1-8-16v-automatico-2015-baixa-km-ipva-2021-pago-865546206,Cruze Hatch LT 1.8 16V automático 2015 baixa Km Ipva 2021 Pago,GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,2015,46500,R$ 64.900
